
12331,1531,12352,1827,3267,0,3292,2500,2500,5470,1198,1203,1807,860,0,903,12348,1206,851,19926,0,0,0,0
12331,1531,12352,1827,3267,0,3292,2500,2500,5470,1198,1203,1807,860,0,903,12348,1206,851,19926,0,0,0,0
12320,1475,12340,1360,3274,0,3291,2500,2500,5479,1209,1203,1806,858,0,903,12358,1204,851,14016,0,0,0,0
12320,1475,12340,1360,3274,0,3291,2500,2500,5479,1209,1203,1806,858,0,903,12358,1204,851,14016,0,0,0,0
12320,1475,12340,1360,3274,0,3291,2500,2500,5479,1209,1203,1806,858,0,903,12358,1204,851,14016,0,0,0,0
12320,1475,12340,1360,3274,0,3291,2500,2500,5479,1209,1203,1806,858,0,903,12358,1204,851,14016,0,0,0,0
12320,1475,12340,1360,3274,0,3291,2500,2500,5479,1209,1203,1806,858,0,903,12358,1204,851,14016,0,0,0,0
12320,1475,12340,1360,3274,0,3291,2500,2500,5479,1209,1203,1806,858,0,903,12358,1204,851,14016,0,0,0,0
12306,1478,12312,1329,3277,0,3295,2500,2500,5467,1204,1202,1808,861,0,903,12325,1203,851,14208,0,0,0,0
12306,1478,12312,1329,3277,0,3295,2500,2500,5467,1204,1202,1808,861,0,903,12325,1203,851,14208,0,0,0,0
12306,1478,12312,1329,3277,0,3295,2500,2500,5467,1204,1202,1808,861,0,903,12325,1203,851,14208,0,0,0,0
12306,1478,12312,1329,3277,0,3295,2500,2500,5467,1204,1202,1808,861,0,903,12325,1203,851,14208,0,0,0,0
12306,1478,12312,1329,3277,0,3295,2500,2500,5467,1204,1202,1808,861,0,903,12325,1203,851,14208,0,0,0,0
12306,1478,12312,1329,3277,0,3295,2500,2500,5467,1204,1202,1808,861,0,903,12325,1203,851,14208,0,0,0,0
12306,1478,12312,1329,3277,0,3295,2500,2500,5467,1204,1202,1808,861,0,903,12325,1203,851,14208,0,0,0,0
12301,1484,12327,1319,3267,0,3292,2500,2500,5466,1209,1205,1807,860,0,903,12340,1205,851,14040,0,0,0,0
12301,1484,12327,1319,3267,0,3292,2500,2500,5466,1209,1205,1807,860,0,903,12340,1205,851,14040,0,0,0,0
12301,1484,12327,1319,3267,0,3292,2500,2500,5466,1209,1205,1807,860,0,903,12340,1205,851,14040,0,0,0,0
12301,1484,12327,1319,3267,0,3292,2500,2500,5466,1209,1205,1807,860,0,903,12340,1205,851,14040,0,0,0,0
12301,1484,12327,1319,3267,0,3292,2500,2500,5466,1209,1205,1807,860,0,903,12340,1205,851,14040,0,0,0,0
12301,1484,12327,1319,3267,0,3292,2500,2500,5466,1209,1205,1807,860,0,903,12340,1205,851,14040,0,0,0,0
12301,1484,12327,1319,3267,0,3292,2500,2500,5466,1209,1205,1807,860,0,903,12340,1205,851,14040,0,0,0,0
12272,1480,12304,1321,3280,0,3296,2500,2500,5477,1201,1204,1808,860,0,903,12303,1204,851,14040,0,0,0,0
12272,1480,12304,1321,3280,0,3296,2500,2500,5477,1201,1204,1808,860,0,903,12303,1204,851,14040,0,0,0,0
12272,1480,12304,1321,3280,0,3296,2500,2500,5477,1201,1204,1808,860,0,903,12303,1204,851,14040,0,0,0,0
12272,1480,12304,1321,3280,0,3296,2500,2500,5477,1201,1204,1808,860,0,903,12303,1204,851,14040,0,0,0,0
12272,1480,12304,1321,3280,0,3296,2500,2500,5477,1201,1204,1808,860,0,903,12303,1204,851,14040,0,0,0,0
12272,1480,12304,1321,3280,0,3296,2500,2500,5477,1201,1204,1808,860,0,903,12303,1204,851,14040,0,0,0,0
12272,1480,12304,1321,3280,0,3296,2500,2500,5477,1201,1204,1808,860,0,903,12303,1204,851,14040,0,0,0,0
12294,1484,12338,1306,3268,0,3292,2500,2500,5456,1207,1203,1803,861,0,904,12345,1205,851,14088,0,0,0,0
12294,1484,12338,1306,3268,0,3292,2500,2500,5456,1207,1203,1803,861,0,904,12345,1205,851,14088,0,0,0,0
12294,1484,12338,1306,3268,0,3292,2500,2500,5456,1207,1203,1803,861,0,904,12345,1205,851,14088,0,0,0,0
12294,1484,12338,1306,3268,0,3292,2500,2500,5456,1207,1203,1803,861,0,904,12345,1205,851,14088,0,0,0,0
12294,1484,12338,1306,3268,0,3292,2500,2500,5456,1207,1203,1803,861,0,904,12345,1205,851,14088,0,0,0,0
12294,1484,12338,1306,3268,0,3292,2500,2500,5456,1207,1203,1803,861,0,904,12345,1205,851,14088,0,0,0,0
12294,1484,12338,1306,3268,0,3292,2500,2500,5456,1207,1203,1803,861,0,904,12345,1205,851,14088,0,0,0,0
12288,1484,12337,1319,3261,0,3296,2500,2500,5464,1201,1203,1806,860,0,904,12348,1206,851,14064,0,0,0,0
12288,1484,12337,1319,3261,0,3296,2500,2500,5464,1201,1203,1806,860,0,904,12348,1206,851,14064,0,0,0,0
12288,1484,12337,1319,3261,0,3296,2500,2500,5464,1201,1203,1806,860,0,904,12348,1206,851,14064,0,0,0,0
12288,1484,12337,1319,3261,0,3296,2500,2500,5464,1201,1203,1806,860,0,904,12348,1206,851,14064,0,0,0,0
12288,1484,12337,1319,3261,0,3296,2500,2500,5464,1201,1203,1806,860,0,904,12348,1206,851,14064,0,0,0,0
12288,1484,12337,1319,3261,0,3296,2500,2500,5464,1201,1203,1806,860,0,904,12348,1206,851,14064,0,0,0,0
12288,1484,12337,1319,3261,0,3296,2500,2500,5464,1201,1203,1806,860,0,904,12348,1206,851,14064,0,0,0,0
12287,1485,12327,1372,3266,0,3292,2500,2500,5468,1204,1204,1807,865,0,902,12327,1206,851,15918,0,0,0,0
12287,1485,12327,1372,3266,0,3292,2500,2500,5468,1204,1204,1807,865,0,902,12327,1206,851,15918,0,0,0,0
12287,1485,12327,1372,3266,0,3292,2500,2500,5468,1204,1204,1807,865,0,902,12327,1206,851,15918,0,0,0,0
12287,1485,12327,1372,3266,0,3292,2500,2500,5468,1204,1204,1807,865,0,902,12327,1206,851,15918,0,0,0,0
12287,1485,12327,1372,3266,0,3292,2500,2500,5468,1204,1204,1807,865,0,902,12327,1206,851,15918,0,0,0,0
12287,1485,12327,1372,3266,0,3292,2500,2500,5468,1204,1204,1807,865,0,902,12327,1206,851,15918,0,0,0,0
12287,1485,12327,1372,3266,0,3292,2500,2500,5468,1204,1204,1807,865,0,902,12327,1206,851,15918,0,0,0,0
12264,1596,12384,1804,3284,0,3288,2500,2500,5458,1204,1204,1807,860,0,903,12337,1206,851,18660,0,0,0,0
12264,1596,12384,1804,3284,0,3288,2500,2500,5458,1204,1204,1807,860,0,903,12337,1206,851,18660,0,0,0,0
12264,1596,12384,1804,3284,0,3288,2500,2500,5458,1204,1204,1807,860,0,903,12337,1206,851,18660,0,0,0,0
12264,1596,12384,1804,3284,0,3288,2500,2500,5458,1204,1204,1807,860,0,903,12337,1206,851,18660,0,0,0,0
12264,1596,12384,1804,3284,0,3288,2500,2500,5458,1204,1204,1807,860,0,903,12337,1206,851,18660,0,0,0,0
12264,1596,12384,1804,3284,0,3288,2500,2500,5458,1204,1204,1807,860,0,903,12337,1206,851,18660,0,0,0,0
12264,1596,12384,1804,3284,0,3288,2500,2500,5458,1204,1204,1807,860,0,903,12337,1206,851,18660,0,0,0,0
12266,1593,12294,1767,3274,0,3291,2500,2500,5466,1203,1204,1807,858,0,904,12287,1203,851,18684,0,0,0,0
12266,1593,12294,1767,3274,0,3291,2500,2500,5466,1203,1204,1807,858,0,904,12287,1203,851,18684,0,0,0,0
12266,1593,12294,1767,3274,0,3291,2500,2500,5466,1203,1204,1807,858,0,904,12287,1203,851,18684,0,0,0,0
12266,1593,12294,1767,3274,0,3291,2500,2500,5466,1203,1204,1807,858,0,904,12287,1203,851,18684,0,0,0,0
12266,1593,12294,1767,3274,0,3291,2500,2500,5466,1203,1204,1807,858,0,904,12287,1203,851,18684,0,0,0,0
12266,1593,12294,1767,3274,0,3291,2500,2500,5466,1203,1204,1807,858,0,904,12287,1203,851,18684,0,0,0,0
12266,1593,12294,1767,3274,0,3291,2500,2500,5466,1203,1204,1807,858,0,904,12287,1203,851,18684,0,0,0,0
12273,1608,12324,1754,3276,0,3295,2500,2500,5468,1205,1203,1808,863,0,904,12333,1206,851,18732,0,0,0,0
12273,1608,12324,1754,3276,0,3295,2500,2500,5468,1205,1203,1808,863,0,904,12333,1206,851,18732,0,0,0,0
12273,1608,12324,1754,3276,0,3295,2500,2500,5468,1205,1203,1808,863,0,904,12333,1206,851,18732,0,0,0,0
