
60.43
60.43
60.43
60.43
60.43
60.39
60.43
60.43
60.43
60.43
60.43
60.43
60.15
58.20
58.49
58.41
58.28
66.48
66.48
66.52
66.53
66.53
66.52
66.52
66.53
66.52
68.17
73.00
67.56
68.25
68.29
68.25
76.06
67.56
67.52
67.56
68.20
68.20
70.50
67.68
67.64
67.64
68.28
68.28
68.28
76.43
67.76
67.72
67.64
68.29
68.25
68.28
76.55
67.72
67.76
67.76
68.33
68.33
68.25
67.80
67.76
67.76
68.25
68.33
68.37
76.43
67.84
67.85
67.80
68.29
68.37
68.33
76.06
67.84
67.84
67.96
68.29
68.28
68.28
76.38
67.88
67.88
67.84
68.37
68.33
68.33
76.49
67.88
67.84
67.84
68.33
68.37
68.37
76.66
67.84
67.88
67.80
68.33
68.33
68.33
76.78
67.80
67.88
67.88
68.33
68.37
68.37
76.18
67.88
67.88
67.84
68.41
68.37
68.41
76.26
67.84
67.84
67.84
68.37
68.33
68.33
76.12
68.05
67.93
67.84
68.33
68.29
68.37
76.02
67.88
67.93
67.88
68.37
68.37
68.41
76.30
67.88
67.84
67.88
68.37
68.37
68.40
75.90
67.88
67.80
67.88
68.41
68.37
68.37
76.39
67.84
67.84
67.93
68.40
68.33
68.37
75.90
67.84
67.88
67.84
68.41
68.40
68.37
76.51
67.88
67.93
67.88
68.13
68.37
68.37
69.17
74.09
67.93
67.84
68.05
68.41
68.25
76.46
67.88
67.84
67.84
68.37
68.37
68.41
75.94
67.88
67.88
67.88
68.41
68.37
68.33
76.51
67.93
67.93
67.88
68.33
68.37
68.33
70.51
73.85
67.88
67.88
68.17
68.33
68.37
68.37
73.97
67.88
67.88
68.08
68.40
68.37
68.37
76.22
67.93
67.93
67.84
68.33
68.37
68.33
76.39
67.88
67.93
67.88
68.45
68.45
68.37
76.54
67.88
67.88
68.29
68.37
68.37
76.23
67.88
67.93
67.88
68.37
68.37
68.40
76.07
67.88
67.88
67.88
68.41
68.40
68.33
75.86
67.88
67.88
67.84
68.16
68.33
68.33
68.33
74.12
67.76
67.80
67.72
68.37
68.33
68.37
75.82
67.68
67.68
67.68
68.37
68.37
68.37
75.75
67.63
67.68
67.68
68.37
68.33
68.37
75.75
67.64
67.64
67.68
68.37
68.33
68.37
75.78
67.63
67.68
67.63
68.37
68.37
68.37
75.82
67.68
67.52
67.68
68.37
68.37
68.29
73.35
67.64
67.64
67.45
68.32
68.32
68.32
75.78
67.68
67.69
67.93
68.32
68.32
68.28
75.66
67.64
67.64
67.60
68.00
68.32
68.32
75.22
67.68
67.68
67.68
68.29
68.37
68.37
73.36
67.68
67.68
68.17
68.05
68.37
70.70
73.07
67.68
67.69
67.93
68.37
68.37
70.54
67.68
67.68
67.64
67.93
68.37
68.37
75.90
67.68
67.68
67.68
67.93
68.37
68.37
70.54
72.11
67.60
67.68
68.32
68.37
68.37
75.78
67.60
67.68
67.68
68.32
68.37
68.37
75.78
67.60
67.68
67.68
68.37
68.33
68.37
75.86
67.68
67.68
67.68
68.29
68.37
68.33
75.99
67.68
67.68
67.68
68.37
68.37
68.33
75.86
67.64
67.64
67.64
68.37
68.32
68.32
75.86
67.68
67.68
67.69
68.40
68.37
68.37
75.78
67.63
67.68
67.68
68.33
68.37
68.37
75.74
67.68
67.68
67.68
68.37
68.33
68.40
75.94
67.68
67.64
67.64
68.37
68.37
68.32
70.50
73.32
67.64
67.64
67.88
68.37
68.32
70.54
73.28
67.68
67.69
67.93
68.33
68.37
75.90
67.68
67.68
67.68
68.33
68.29
68.37
70.54
73.29
67.63
67.68
67.88
68.37
68.37
74.52
67.68
67.63
67.68
68.37
68.37
68.37
75.99
67.68
67.68
67.68
68.37
68.40
68.37
75.94
67.68
67.63
67.72
67.88
68.37
68.33
68.32
68.33
67.68
67.68
67.68
68.32
68.32
70.54
71.55
67.68
67.64
68.33
68.37
68.37
75.70
67.65
67.64
67.68
68.29
68.32
68.29
75.58
67.64
67.63
67.93
68.37
68.37
68.28
67.65
67.68
67.63
68.40
68.37
68.37
75.94
67.68
67.68
67.68
68.37
68.37
68.37
75.75
67.68
67.68
67.68
68.37
68.37
68.37
75.99
67.68
67.68
67.64
68.32
68.37
68.33
70.50
73.25
67.64
67.68
67.76
68.37
68.37
68.32
75.82
67.68
67.63
67.63
68.37
68.37
68.37
75.78
67.68
67.68
67.68
68.40
68.40
68.37
75.90
67.69
67.72
67.68
68.40
68.40
68.37
75.94
67.72
67.76
67.72
68.37
68.40
68.40
75.90
67.68
67.68
67.68
68.37
68.37
68.32
75.70
67.68
67.68
67.72
68.37
68.37
68.37
75.75
67.68
67.68
67.68
68.37
68.37
69.90
73.28
67.68
67.68
67.93
68.40
68.37
75.99
67.72
67.72
67.68
68.40
68.37
68.37
75.94
67.68
67.63
67.68
68.40
68.40
68.40
75.99
67.72
67.69
67.68
68.40
68.37
68.40
75.94
67.76
67.72
67.68
68.40
68.37
68.40
75.82
67.68
