
12301,1590,12349,1179,3264,0,3293,2500,2500,5471,1206,1203,1809,859,0,901,12363,1206,851,10056,0,0,0,0
12301,1590,12349,1179,3264,0,3293,2500,2500,5471,1206,1203,1809,859,0,901,12363,1206,851,10056,0,0,0,0
12301,1590,12349,1179,3264,0,3293,2500,2500,5471,1206,1203,1809,859,0,901,12363,1206,851,10056,0,0,0,0
12301,1590,12349,1179,3264,0,3293,2500,2500,5471,1206,1203,1809,859,0,901,12363,1206,851,10056,0,0,0,0
12301,1590,12349,1179,3264,0,3293,2500,2500,5471,1206,1203,1809,859,0,901,12363,1206,851,10056,0,0,0,0
12301,1590,12349,1179,3264,0,3293,2500,2500,5471,1206,1203,1809,859,0,901,12363,1206,851,10056,0,0,0,0
12301,1590,12349,1179,3264,0,3293,2500,2500,5471,1206,1203,1809,859,0,901,12363,1206,851,10056,0,0,0,0
12301,1590,12349,1179,3264,0,3293,2500,2500,5471,1206,1203,1809,859,0,901,12363,1206,851,10056,0,0,0,0
12274,1595,12320,1163,3278,0,3295,2500,2500,5468,1209,1202,1816,859,0,903,12332,1205,850,9954,0,0,0,0
12274,1595,12320,1163,3278,0,3295,2500,2500,5468,1209,1202,1816,859,0,903,12332,1205,850,9954,0,0,0,0
12274,1595,12320,1163,3278,0,3295,2500,2500,5468,1209,1202,1816,859,0,903,12332,1205,850,9954,0,0,0,0
12274,1595,12320,1163,3278,0,3295,2500,2500,5468,1209,1202,1816,859,0,903,12332,1205,850,9954,0,0,0,0
12274,1595,12320,1163,3278,0,3295,2500,2500,5468,1209,1202,1816,859,0,903,12332,1205,850,9954,0,0,0,0
12274,1595,12320,1163,3278,0,3295,2500,2500,5468,1209,1202,1816,859,0,903,12332,1205,850,9954,0,0,0,0
12274,1595,12320,1163,3278,0,3295,2500,2500,5468,1209,1202,1816,859,0,903,12332,1205,850,9954,0,0,0,0
12274,1595,12320,1163,3278,0,3295,2500,2500,5468,1209,1202,1816,859,0,903,12332,1205,850,9954,0,0,0,0
12303,1628,12336,1194,3275,0,3297,2500,2500,5465,1201,1205,1810,859,0,903,12338,1204,851,9894,0,0,0,0
12303,1628,12336,1194,3275,0,3297,2500,2500,5465,1201,1205,1810,859,0,903,12338,1204,851,9894,0,0,0,0
12303,1628,12336,1194,3275,0,3297,2500,2500,5465,1201,1205,1810,859,0,903,12338,1204,851,9894,0,0,0,0
12303,1628,12336,1194,3275,0,3297,2500,2500,5465,1201,1205,1810,859,0,903,12338,1204,851,9894,0,0,0,0
12303,1628,12336,1194,3275,0,3297,2500,2500,5465,1201,1205,1810,859,0,903,12338,1204,851,9894,0,0,0,0
12303,1628,12336,1194,3275,0,3297,2500,2500,5465,1201,1205,1810,859,0,903,12338,1204,851,9894,0,0,0,0
12303,1628,12336,1194,3275,0,3297,2500,2500,5465,1201,1205,1810,859,0,903,12338,1204,851,9894,0,0,0,0
12303,1628,12336,1194,3275,0,3297,2500,2500,5465,1201,1205,1810,859,0,903,12338,1204,851,9894,0,0,0,0
12305,1599,12337,1138,3277,0,3295,2500,2500,5469,1201,1206,1809,862,0,903,12334,1205,851,9870,0,0,0,0
12305,1599,12337,1138,3277,0,3295,2500,2500,5469,1201,1206,1809,862,0,903,12334,1205,851,9870,0,0,0,0
12305,1599,12337,1138,3277,0,3295,2500,2500,5469,1201,1206,1809,862,0,903,12334,1205,851,9870,0,0,0,0
12305,1599,12337,1138,3277,0,3295,2500,2500,5469,1201,1206,1809,862,0,903,12334,1205,851,9870,0,0,0,0
12305,1599,12337,1138,3277,0,3295,2500,2500,5469,1201,1206,1809,862,0,903,12334,1205,851,9870,0,0,0,0
12305,1599,12337,1138,3277,0,3295,2500,2500,5469,1201,1206,1809,862,0,903,12334,1205,851,9870,0,0,0,0
12305,1599,12337,1138,3277,0,3295,2500,2500,5469,1201,1206,1809,862,0,903,12334,1205,851,9870,0,0,0,0
12305,1599,12337,1138,3277,0,3295,2500,2500,5469,1201,1206,1809,862,0,903,12334,1205,851,9870,0,0,0,0
12286,1605,12334,1162,3275,0,3297,2500,2500,5474,1208,1203,1809,864,0,905,12332,1205,851,9906,0,0,0,0
12286,1605,12334,1162,3275,0,3297,2500,2500,5474,1208,1203,1809,864,0,905,12332,1205,851,9906,0,0,0,0
12286,1605,12334,1162,3275,0,3297,2500,2500,5474,1208,1203,1809,864,0,905,12332,1205,851,9906,0,0,0,0
12286,1605,12334,1162,3275,0,3297,2500,2500,5474,1208,1203,1809,864,0,905,12332,1205,851,9906,0,0,0,0
12286,1605,12334,1162,3275,0,3297,2500,2500,5474,1208,1203,1809,864,0,905,12332,1205,851,9906,0,0,0,0
12286,1605,12334,1162,3275,0,3297,2500,2500,5474,1208,1203,1809,864,0,905,12332,1205,851,9906,0,0,0,0
12286,1605,12334,1162,3275,0,3297,2500,2500,5474,1208,1203,1809,864,0,905,12332,1205,851,9906,0,0,0,0
12286,1605,12334,1162,3275,0,3297,2500,2500,5474,1208,1203,1809,864,0,905,12332,1205,851,9906,0,0,0,0
12299,1603,12333,1142,3285,0,3293,2500,2500,5466,1208,1206,1809,859,0,903,12337,1205,851,9870,0,0,0,0
12299,1603,12333,1142,3285,0,3293,2500,2500,5466,1208,1206,1809,859,0,903,12337,1205,851,9870,0,0,0,0
12299,1603,12333,1142,3285,0,3293,2500,2500,5466,1208,1206,1809,859,0,903,12337,1205,851,9870,0,0,0,0
12299,1603,12333,1142,3285,0,3293,2500,2500,5466,1208,1206,1809,859,0,903,12337,1205,851,9870,0,0,0,0
12299,1603,12333,1142,3285,0,3293,2500,2500,5466,1208,1206,1809,859,0,903,12337,1205,851,9870,0,0,0,0
12299,1603,12333,1142,3285,0,3293,2500,2500,5466,1208,1206,1809,859,0,903,12337,1205,851,9870,0,0,0,0
12299,1603,12333,1142,3285,0,3293,2500,2500,5466,1208,1206,1809,859,0,903,12337,1205,851,9870,0,0,0,0
12299,1603,12333,1142,3285,0,3293,2500,2500,5466,1208,1206,1809,859,0,903,12337,1205,851,9870,0,0,0,0
12304,1597,12340,1150,3259,0,3295,2500,2500,5483,1196,1203,1807,860,0,904,12342,1205,850,9954,0,0,0,0
12304,1597,12340,1150,3259,0,3295,2500,2500,5483,1196,1203,1807,860,0,904,12342,1205,850,9954,0,0,0,0
12304,1597,12340,1150,3259,0,3295,2500,2500,5483,1196,1203,1807,860,0,904,12342,1205,850,9954,0,0,0,0
12304,1597,12340,1150,3259,0,3295,2500,2500,5483,1196,1203,1807,860,0,904,12342,1205,850,9954,0,0,0,0
12304,1597,12340,1150,3259,0,3295,2500,2500,5483,1196,1203,1807,860,0,904,12342,1205,850,9954,0,0,0,0
12304,1597,12340,1150,3259,0,3295,2500,2500,5483,1196,1203,1807,860,0,904,12342,1205,850,9954,0,0,0,0
12304,1597,12340,1150,3259,0,3295,2500,2500,5483,1196,1203,1807,860,0,904,12342,1205,850,9954,0,0,0,0
12304,1597,12340,1150,3259,0,3295,2500,2500,5483,1196,1203,1807,860,0,904,12342,1205,850,9954,0,0,0,0
12295,1600,12351,1145,3277,0,3294,2500,2500,5469,1203,1204,1808,860,0,903,12339,1204,851,10002,0,0,0,0
12295,1600,12351,1145,3277,0,3294,2500,2500,5469,1203,1204,1808,860,0,903,12339,1204,851,10002,0,0,0,0
12295,1600,12351,1145,3277,0,3294,2500,2500,5469,1203,1204,1808,860,0,903,12339,1204,851,10002,0,0,0,0
12295,1600,12351,1145,3277,0,3294,2500,2500,5469,1203,1204,1808,860,0,903,12339,1204,851,10002,0,0,0,0
12295,1600,12351,1145,3277,0,3294,2500,2500,5469,1203,1204,1808,860,0,903,12339,1204,851,10002,0,0,0,0
12295,1600,12351,1145,3277,0,3294,2500,2500,5469,1203,1204,1808,860,0,903,12339,1204,851,10002,0,0,0,0
12295,1600,12351,1145,3277,0,3294,2500,2500,5469,1203,1204,1808,860,0,903,12339,1204,851,10002,0,0,0,0
12295,1600,12351,1145,3277,0,3294,2500,2500,5469,1203,1204,1808,860,0,903,12339,1204,851,10002,0,0,0,0
12245,1624,12279,1223,3272,0,3293,2500,2500,5466,1204,1203,1807,859,0,902,12276,1206,851,9990,0,0,0,0
12245,1624,12279,1223,3272,0,3293,2500,2500,5466,1204,1203,1807,859,0,902,12276,1206,851,9990,0,0,0,0
12245,1624,12279,1223,3272,0,3293,2500,2500,5466,1204,1203,1807,859,0,902,12276,1206,851,9990,0,0,0,0
12245,1624,12279,1223,3272,0,3293,2500,2500,5466,1204,1203,1807,859,0,902,12276,1206,851,9990,0,0,0,0
12245,1624,12279,1223,3272,0,3293,2500,2500,5466,1204,1203,1807,859,0,902,12276,1206,851,9990,0,0,0,0
12245,1624,12279,1223,3272,0,3293,2500,2500,5466,1204,1203,1807,859,0,902,12276,1206,851,9990,0,0,0,0
12245,1624,12279,1223,3272,0,3293,2500,2500,5466,1204,1203,1807,859,0,902,12276,1206,851,9990,0,0,0,0
12245,1624,12279,1223,3272,0,3293,2500,2500,5466,1204,1203,1807,859,0,902,12276,1206,851,9990,0,0,0,0
